CellName,goodcells,signicells,goodLLHcells,spatialcells,LLHi_vis,LLHi_pos,LLHrel,iPos_pval,posKernel_maxabs,overallResp_pval,LLHrel_omit,goodOmitcells
M26004_20260321_cell#303,1,0,0,0,0.0426885963757802,0.0411926811423926,0.964957497777173,1,0,1.94900159011802e-07,0.977620788248666,0
M26004_20260321_cell#304,1,1,1,1,0.0158805475437059,0.0174885290628561,1.10125479078884,6.72522371125694e-10,22.7895168023772,0,0.872017087455393,0
M26004_20260321_cell#305,1,1,1,1,0.102133195828157,0.115908975451897,1.13488053039013,0,39.4371079823154,0,0.988032639540566,0
M26004_20260321_cell#306,1,1,1,1,0.0342829521110288,0.0488430445654274,1.42470357882963,0,58.0277485337214,0,0.98551904820192,0
M26004_20260321_cell#307,1,1,1,1,0.0578224394223045,0.0708791945488238,1.22580775313126,0,92.487027485284,0,0.978541148212434,0
M26004_20260321_cell#308,0,0,0,0,0.0139799224645212,0.0114612866211255,0.819839069223192,1,0,1,0.897218366337123,0
M26004_20260321_cell#309,1,1,1,1,0.0378646551161571,0.0492007594817491,1.29938485721886,0,50.5666342126691,0,1.05959923279106,1
M26004_20260321_cell#310,1,0,1,0,0.00629299927602798,0.0072076219952661,1.14533971467663,0.999654137809291,0,0,0.584023640308043,0
M26004_20260321_cell#311,0,0,1,0,0.000240065154964969,0.00179557377121501,7.47952684543922,0.0511897427011329,NaN,0,0.0570512355295595,0
M26004_20260321_cell#312,1,1,1,1,0.0745879546573275,0.0803234956368044,1.07689634346225,2.77555756156289e-15,66.8256274574839,0,0.97422595846217,0
M26004_20260321_cell#313,1,0,0,0,0.0345574517814735,0.0329425798074205,0.95326993482434,1,0,0,0.901729783419308,0
M26004_20260321_cell#314,1,0,0,0,0.0148513213876603,0.0128655378960145,0.866289103857397,1,0,0,1.07556649270708,1
M26004_20260321_cell#315,1,1,1,1,0.03259759089652,0.0361751132225153,1.10974805890877,0,55.1711906187795,0,0.962760384197097,0
M26004_20260321_cell#316,1,1,1,1,0.0481568610075712,0.0542183742417571,1.12587018977904,0,54.2793427960817,0,0.99983174721263,0
M26004_20260321_cell#317,0,0,0,0,0.0229521011386124,0.0217892111475733,0.949334050768765,1,0,1,0.949276274450968,0
M26004_20260321_cell#318,1,0,1,0,0.0101851463922365,0.0108125603150068,1.06160087431326,0.993781775051047,0,6.6787165797777e-09,1.04085986844228,0
M26004_20260321_cell#319,1,0,0,0,0.00840185568590855,0.00787573105290764,0.937379948826861,1,0,0,0.761257894758247,0
M26004_20260321_cell#320,1,1,1,1,0.080944952884234,0.0995397540500579,1.22972156389315,0,164.070843722103,0,0.995645657047821,0
M26004_20260321_cell#321,0,0,0,0,0.000740112392540226,0.00074042936268436,1.00042827298574,1,NaN,0.999999897157623,0.462694278978909,0
M26004_20260321_cell#322,1,1,1,1,0.0286188960566096,0.0316103469416931,1.10452712358877,0,18.3880974202078,0,1.01494340651455,0
M26004_20260321_cell#323,0,0,0,0,0.0205565997482478,0.0199770463156898,0.971806940853271,1,0,1,0.968054372707648,0
M26004_20260321_cell#324,1,0,0,0,0.0310315639571831,0.0303749528808383,0.97884054193173,1,0,0,0.920471160101288,0
M26004_20260321_cell#325,0,0,0,0,0.0068074578587474,0.00629691857829691,0.925002946614724,1,0,1,0.960810379155988,0
M26004_20260321_cell#326,1,1,1,1,0.0451337453970058,0.0537299869425792,1.19046151543505,0,46.830085095111,0,0.970674096388508,0
M26004_20260321_cell#327,1,1,1,1,0.0019817747519401,0.00672026487745411,3.39103365348417,0,43.9044397143421,0,0.897061000022841,0
M26004_20260321_cell#328,1,1,1,1,0.0515656769744183,0.0524874604020042,1.0178759105217,0.000162509406356648,11.3477038612044,0,0.838047372242083,0
M26004_20260321_cell#329,1,1,1,1,0.03857747041822,0.0416514835529639,1.07968415506301,0.000585055655143663,34.6154472010455,0,0.918586900886312,0
M26004_20260321_cell#330,1,0,0,0,0.00777039361756935,0.00714222550306554,0.919158778123738,1,0,0,1.75591338154011,1
M26004_20260321_cell#331,1,0,0,0,0.0300248663194824,0.0295611863144413,0.984556800349842,1,0,0,0.98171042342805,0
M26004_20260321_cell#332,1,1,0,0,0.163658243975804,0.165742165029812,1.0127333704883,0,26.8296865865535,0,NaN,0
M26004_20260321_cell#333,1,1,1,1,0.027190968719195,0.0299246275016977,1.10053554217702,0,32.3904088846726,0,0.957016629513309,0
M26004_20260321_cell#334,1,1,1,1,0.108722444141666,0.111784516497878,1.02816412361206,6.12914907716089e-09,39.2593953964253,0,0.991190701949854,0
M26004_20260321_cell#335,1,0,1,0,0.057143681185896,0.0580753898033431,1.01630466567976,1,0,0,0.934456589800589,0
M26004_20260321_cell#336,1,1,1,1,0.0174796524966731,0.0193486878414082,1.10692634450775,0,23.1226748700268,0,0.659581610202895,0
M26004_20260321_cell#337,1,1,1,1,0.0293877423209951,0.0342200642236209,1.164433247367,0,39.9082499206908,0,0.985705494806619,0
M26004_20260321_cell#338,1,1,1,1,0.0609313741580936,0.0676363346443416,1.11004118286995,0,18.6260437980797,0,0.980693334269483,0
M26004_20260321_cell#339,1,0,0,0,0.0352321087844637,0.0338153439111525,0.959787678847767,1,0,0,0.970310756971143,0
M26004_20260321_cell#340,1,1,1,1,0.0201668504558469,0.022912644592006,1.13615384029206,6.31376557258534e-07,18.9288450049233,0,1.0596444943454,1
M26004_20260321_cell#341,1,1,1,1,0.0582812472989466,0.0675798675559152,1.15954737909559,0,44.6758672870629,0,0.978805170422652,0
M26004_20260321_cell#342,1,0,0,0,0.0398654826235188,0.0401379271656526,1.00683409617053,0.999997784954875,0,0,0.998304094788118,0
M26004_20260321_cell#343,0,1,1,0,0.00279622328662256,0.00433388780862561,1.54990763053845,3.32400649893927e-07,18.6043596708634,0.273466941408447,NaN,0
M26004_20260321_cell#344,1,1,1,1,0.041920119452276,0.0490309589157091,1.16962832063321,0,46.1163945241149,0,0.936909716557547,0
M26004_20260321_cell#345,1,1,1,1,0.0689398379316162,0.088839882417174,1.2886581268917,0,145.468133214494,0,1.04597983582554,1
M26004_20260321_cell#346,1,1,1,1,0.0489731499710178,0.0540292080286345,1.10324143046973,0,77.9397210794252,0,0.980435418494517,0
M26004_20260321_cell#347,1,0,0,0,0.0545513436255755,0.0532925561598645,0.976924721151675,1,0,0,0.877610951020311,0
M26004_20260321_cell#348,1,1,1,1,0.0216082296423363,0.0245206866480169,1.13478461928109,0,23.0025667083113,0,0.982449224993761,0
M26004_20260321_cell#349,1,1,1,1,0.0423652230463462,0.0450517460911107,1.06341340494833,2.10291783986349e-11,36.0188638498172,0,0.971359181216175,0
M26004_20260321_cell#350,1,1,1,1,0.0272358119838166,0.033315013377641,1.22320617418848,0,81.6638041903989,0,0.950626479435561,0
M26004_20260321_cell#351,1,1,1,1,0.0105382063666702,0.0129513015366916,1.22898537816202,2.54072366145941e-07,26.9181784492391,0,1.09151027778031,1
M26004_20260321_cell#352,1,1,1,1,0.0360237425336323,0.0450786760659082,1.25136015570348,0,61.5092688610131,0,1.00134243186704,0
M26004_20260321_cell#353,1,1,1,1,0.0233451569636489,0.0387141040062512,1.65833556255516,0,66.2748771068249,0,1.00812867388832,0
M26004_20260321_cell#354,1,1,1,1,0.161386563668619,0.173768424505795,1.0767217577208,0,137.236726459794,0,0.987739924314741,0
M26004_20260321_cell#355,1,1,1,1,0.0360743558513566,0.0554432149276281,1.53691489755438,0,76.5857518137456,0,0.935848647791478,0
M26004_20260321_cell#356,1,1,1,1,0.0197478345859669,0.0208751698052832,1.05708652330506,0.00142801351951727,12.0845262315569,0,0.943232207904826,0
M26004_20260321_cell#357,1,1,1,1,0.00759102910514262,0.0127115478849719,1.67454869542791,0,35.045671613209,0,1.04696589804231,1
M26004_20260321_cell#358,1,0,0,0,0.0194249784202337,0.0190545797524296,0.980931836329952,1,0,0,0.962499966168076,0
M26004_20260321_cell#359,1,0,0,0,0.0131508190537934,0.013231101451669,1.00610474507688,1,0,0,0.857894173604298,0
M26004_20260321_cell#360,1,1,1,1,0.0710233936528028,0.0756107341134095,1.06458914766917,0,25.9242609311005,0,0.956135582890634,0
M26004_20260321_cell#361,0,0,0,0,0.00924170073573886,0.00775713891129639,0.839362703154683,1,0,1,0.817589403227082,0
M26004_20260321_cell#362,1,0,0,0,0.162686995834187,0.162158113835964,0.996749082521861,0.999999999872214,0,0,0.981570619609708,0
M26004_20260321_cell#363,1,1,1,1,0.0458801703453378,0.0557820621944504,1.21582072983996,0,60.1942647688984,0,0.913997305995022,0
M26004_20260321_cell#364,1,1,1,1,0.0156758369925516,0.0182378104189998,1.16343455393581,0.00447175150875645,43.3878958774457,0,0.624097004917931,0
M26004_20260321_cell#365,1,1,1,1,0.0195427208026104,0.020623645543474,1.05531086238101,8.82095692522622e-06,34.5334413229686,0,1.00053540548557,0
M26004_20260321_cell#366,1,0,0,0,0.0587186867128256,0.0579554666106972,0.987002091755541,1,0,0,0.994125311233869,0
M26004_20260321_cell#367,1,0,1,0,0.0353748592988871,0.0362392502737499,1.02443517775038,0.526615102473255,0,0,0.918103509528917,0
M26004_20260321_cell#368,1,1,1,1,0.0210398168291752,0.0235127413687987,1.11753545953853,0,15.6108846687508,0,0.975468043808777,0
M26004_20260321_cell#369,1,1,1,1,0.0476812239251427,0.0514292242624474,1.07860537185851,0,57.9759291047532,0,0.977118656976052,0
M26004_20260321_cell#370,1,1,1,1,0.0507690577280423,0.0614736189131778,1.21084813593503,0,45.5152622266923,0,0.991351128955844,0
M26004_20260321_cell#371,1,0,0,0,0.0588557290985157,0.0590032495666484,1.00250647592668,0.999998812753546,0,0,1.00232225743291,0
M26004_20260321_cell#372,1,1,1,1,0.0501895638919098,0.0538672473323608,1.07327585966619,0,37.3324629986271,0,0.962659744569784,0
M26004_20260321_cell#373,1,1,1,1,0.0739215176568151,0.0873709051979975,1.18194144232295,0,144.314039491988,0,0.978698514105588,0
M26004_20260321_cell#374,1,1,1,1,0.0491901867213552,0.0511661205632927,1.04016926898713,0,28.8662966531113,0,0.928973643497891,0
M26004_20260321_cell#375,1,1,1,1,0.0302801642995555,0.0340471302605421,1.12440374905898,0,22.5443837643837,0,1.02514097228744,1
M26004_20260321_cell#376,1,1,1,1,0.0380424986248305,0.0399402921137675,1.04988614201325,1.45507572657522e-09,50.7290960711799,0,1.00721117957134,0
M26004_20260321_cell#377,1,1,1,1,0.0988575323938473,0.114807834299584,1.16134634882642,0,96.1906048142433,0,1.0121197769798,0
M26004_20260321_cell#378,1,1,1,1,0.0775820566893688,0.0938397719772123,1.209555095361,0,60.1336247253098,0,0.962514018991952,0
M26004_20260321_cell#379,1,0,0,0,0.0527147728216886,0.0522422662486117,0.991036543500337,1,0,0,0.925202544881652,0
M26004_20260321_cell#380,1,1,1,1,0.0509658973303035,0.0565452378792843,1.10947203603268,0,52.7321898103658,0,0.929891926181641,0
M26004_20260321_cell#381,1,0,0,0,0.127301648997011,0.125010035680815,0.981998557487263,1,0,0,0.999692792835638,0
M26004_20260321_cell#382,1,1,1,1,0.0139253640087217,0.0160298967237304,1.1511294579941,0,20.0455899067391,0,0.840286709854941,0
M26004_20260321_cell#383,1,1,1,1,0.0450397519856091,0.0497311699853856,1.10416171921363,0,30.4663365036729,0,0.970049365314051,0
M26004_20260321_cell#384,1,1,1,1,0.0835547888032656,0.109824608003404,1.31440231704723,0,85.7750355599724,0,0.976290297414925,0
M26004_20260321_cell#385,1,0,1,0,0.00811285331994501,0.00887723481836368,1.0942185773949,0.999333052155126,0,0,0.865678016383709,0
M26004_20260321_cell#386,1,0,0,0,0.0776941162454644,0.0773107693047283,0.995065946312782,1,0,0,0.989921186353429,0
M26004_20260321_cell#387,1,1,1,1,0.0276217783811832,0.0366078047316878,1.32532396091579,0,53.2685054936556,0,0.893222303587186,0
M26004_20260321_cell#388,1,0,0,0,0.024560384762035,0.0214653220823998,0.873981506819894,1,0,0,0.929317853096753,0
M26004_20260321_cell#389,1,1,1,1,0.0841917532442268,0.09883485029541,1.17392555074493,0,139.548678879379,0,0.995054316857635,0
M26004_20260321_cell#390,1,1,1,1,0.0195277107219865,0.0239497974755012,1.22645187735886,0.000917752322785015,36.9761266556067,0,1.2469254242376,1
M26004_20260321_cell#391,1,1,1,1,0.0220397127841315,0.0347570134756055,1.57701753267086,0,85.2632267192319,0,0.956728883384295,0
M26004_20260321_cell#392,1,0,0,0,0.0410517377811925,0.0397621805023211,0.968587023386325,1,0,2.92671569945835e-06,0.929594988202854,0
M26004_20260321_cell#393,1,0,0,0,0.0178200838171235,0.0175289669921525,0.983663554674681,1,0,5.94378990470545e-11,0.981997844448061,0
M26004_20260321_cell#394,1,1,1,1,0.0220476847119503,0.0254213412824243,1.15301636496305,0,38.0973178254086,0,0.947395960289628,0
M26004_20260321_cell#395,1,1,1,1,0.0762323103714624,0.0795180547309321,1.0431017286956,0,37.0619029588383,0,0.992648875322706,0
M26004_20260321_cell#396,1,1,1,1,0.0118868933836029,0.0249611220973597,2.0998860923403,0,95.5493227842127,0,0.883392605901458,0
M26004_20260321_cell#397,1,0,0,0,0.0647049490572132,0.0647832492448327,1.0012101112629,0.176708094497712,0,0,1.01314453562453,0
M26004_20260321_cell#398,1,1,1,1,0.0434174771189401,0.0474205117305943,1.09219869226137,0,81.7181403866107,0,1.00060773428253,0
M26004_20260321_cell#399,1,1,1,1,0.108108380702179,0.126303794222145,1.16830715067402,0,103.940649975662,0,0.978908215406359,0
M26004_20260321_cell#400,1,1,1,1,0.0663552588293791,0.0722312503018522,1.08855351597049,0,48.865505003094,0,0.959083792943922,0
M26004_20260321_cell#401,1,1,1,1,0.0394297255997087,0.0409852440574184,1.03945040027672,5.12602182922706e-11,30.6390705807577,0,0.978154673751609,0
M26004_20260321_cell#402,1,1,1,1,0.0684258354471389,0.095924358820466,1.4018734034248,0,191.470059184526,0,0.983248647076596,0
M26004_20260321_cell#403,1,1,1,1,0.0143400356530666,0.0158968350057735,1.10856314380041,0.000615951204037235,33.3011169201978,0,1.02028544422066,0
M26004_20260321_cell#404,1,1,1,1,0.147470997016194,0.162771632814841,1.10375352515564,0,69.9370282335388,0,1.00450876972373,0
M26004_20260321_cell#405,1,1,1,1,0.0145874738029993,0.0197845033446474,1.35626658952969,0,34.7479248120991,0,1.01655414804313,0
M26004_20260321_cell#406,1,1,1,1,0.054554521905535,0.0683913286230679,1.25363262721818,0,97.834237211909,0,0.949911230183485,0
M26004_20260321_cell#407,1,1,1,1,0.0139989281362832,0.0164931294716167,1.17817087930246,0,17.3667550364303,0,0.997672216182499,0
M26004_20260321_cell#408,1,1,1,1,0.0239543277394095,0.0253911537136205,1.05998189512316,0,13.1946430476718,0,1.09217250439274,1
M26004_20260321_cell#409,1,1,1,1,0.00566740190720547,0.00872355459093175,1.53925109490483,1.11022302462516e-16,29.7993378972207,0,0.899737280468193,0
M26004_20260321_cell#410,1,1,1,1,0.287078935436651,0.291775846043703,1.01636104230325,0,43.1743569005213,0,1.00316079335518,0
M26004_20260321_cell#411,1,1,1,1,0.0439907212684318,0.0494715726755476,1.12459107850657,0,57.7090102628378,0,0.992989112529605,0
M26004_20260321_cell#412,1,0,0,0,0.0281078771283416,0.0270262856957242,0.961519988589719,1,0,0,0.941716527868676,0
M26004_20260321_cell#413,1,1,1,1,0.0612906178734751,0.0628046831791056,1.02470305175836,3.06309499986668e-09,21.3406334968633,0,0.998731564291499,0
M26004_20260321_cell#414,1,1,1,1,0.075654777527088,0.0960606678635385,1.26972375048151,0,107.118095012548,0,1.00053584806309,0
M26004_20260321_cell#415,1,0,1,0,0.0138486760239517,0.0144303421515852,1.04200156943722,0.999999973235063,0,0.000720137860220071,0.764155073705896,0
M26004_20260321_cell#416,1,1,1,1,0.0734623857303486,0.0748598628335533,1.01902302912315,9.99200722162641e-16,40.1464211097143,0,0.941233581027123,0
M26004_20260321_cell#417,1,1,1,1,0.0395188164666033,0.0440426743222846,1.11447351566068,0,93.2445523618849,0,0.952516902912009,0
M26004_20260321_cell#418,1,0,0,0,0.0181062819627559,0.0173572826986549,0.958633182359493,0.999995059337509,0,0,0.976425684302709,0
M26004_20260321_cell#419,1,0,0,0,0.0591186011251497,0.0594900599148305,1.00628328110969,0.999373105626069,0,0,0.94668891261217,0
M26004_20260321_cell#420,1,1,1,1,0.0201603352842399,0.0299976361269731,1.4879532360964,0,69.314102483456,0,0.92483730523687,0
M26004_20260321_cell#421,0,1,1,0,0.0312872350284574,0.0325147818530426,1.03923474936244,0.0229144058118068,18.1323322684452,0.842480466581268,NaN,0
M26004_20260321_cell#422,1,1,1,1,0.0473329408375028,0.0535005961383687,1.13030365727834,0,57.0138583863504,0,0.953511562377468,0
M26004_20260321_cell#423,1,1,1,1,0.137293929954594,0.146505519746339,1.06709393339378,0,51.6091575739752,0,0.959927065922833,0
M26004_20260321_cell#424,0,0,0,0,0.075433347980747,0.0758471073007665,1.00548509818396,0.748312312669227,0,1,1.08156075233943,1
M26004_20260321_cell#425,1,1,1,1,0.0195912165363133,0.0207239897345315,1.05782046235457,0.000457730052878191,32.4021989575304,0,0.811223803741886,0
M26004_20260321_cell#426,1,1,1,1,0.0379463027056934,0.0454855814995364,1.19868282958465,0,24.6652728872286,0,1.04664483571916,1
M26004_20260321_cell#427,1,1,1,1,0.0597840587526778,0.0687618650693654,1.15017057228965,0,33.6370620628689,0,0.992064682775034,0
M26004_20260321_cell#428,1,1,1,1,0.0828111783236934,0.0874768518586212,1.05634110792012,0,34.8246655990357,0,0.973028695545419,0
M26004_20260321_cell#429,1,1,1,1,0.0100784033484843,0.0122769380897567,1.218143158718,0,21.8252518947373,0,0.922728061160826,0
M26004_20260321_cell#430,1,0,0,0,0.014840014295318,0.014866315413831,1.001772310861,0.99641976404169,0,0,0.982610050001433,0
M26004_20260321_cell#431,1,0,0,0,0.0544059802439866,0.053432494838335,0.982107014683203,1,0,0,0.961919191549659,0
M26004_20260321_cell#432,1,1,1,1,0.0698246901962167,0.0712210976020531,1.01999876264273,0.000360854095507235,20.0413325690532,0,0.947773547884698,0
M26004_20260321_cell#433,1,1,1,1,0.0194996795710613,0.02309462959968,1.18435944116507,0,33.7529951239909,0,0.998373183103787,0
M26004_20260321_cell#434,1,1,1,1,0.0641634262645655,0.0703652964962455,1.09665740426809,0,87.8729590557154,0,0.999220614777473,0
M26004_20260321_cell#435,1,0,0,0,0.1623749446922,0.160223936502932,0.986752831889519,1,0,0,0.992235751501526,0
M26004_20260321_cell#436,1,1,1,1,0.130470814126834,0.134639140181497,1.03194834095701,0,55.1424205146656,0,0.985961356256003,0
M26004_20260321_cell#437,1,1,1,1,0.0503433871497754,0.058752883679072,1.16704272408763,0,76.651588757847,0,1.04729940523731,1
M26004_20260321_cell#438,1,1,1,1,0.0242331558833766,0.0263414799353598,1.08700162959086,0,20.1375396154082,0,1.01439818494847,0
M26004_20260321_cell#439,1,1,1,1,0.0484359316830879,0.0517239865446307,1.0678846209268,0,24.4174563963963,0,0.916921320825664,0
M26004_20260321_cell#440,1,1,1,1,0.0350658482100686,0.0455917403010701,1.30017503149914,0,80.6676974395147,0,1.00473557541322,0
M26004_20260321_cell#441,1,1,1,1,0.133011179315294,0.136712737219393,1.02782892327663,0,31.4171707212318,0,0.993596394190677,0
M26004_20260321_cell#442,1,1,1,1,0.0179418946574102,0.0280659324173452,1.56426804154452,0,50.0185917905196,0,0.964778038584145,0
M26004_20260321_cell#443,1,1,1,1,0.0605882901976782,0.0660099499295747,1.08948362322501,0,50.0379798554888,0,0.973624436246862,0
M26004_20260321_cell#444,1,1,1,1,0.201671869571751,0.214041752449495,1.06133667974622,0,176.329761507577,0,0.999757417975968,0
M26004_20260321_cell#445,1,0,0,0,0.0509201917114251,0.0505683650546848,0.993090625841823,1,0,0,0.936566255740402,0
M26004_20260321_cell#446,0,0,0,0,0.00679244693936033,0.00585756332287603,0.862364237095926,1,0,1,0.763719788972994,0
M26004_20260321_cell#447,1,1,1,1,0.104366632767116,0.111191489934155,1.06539309534177,0,44.1683004557077,0,1.01349589262826,0
M26004_20260321_cell#448,0,1,1,0,0.0200041607087763,0.021722528427266,1.08590051557303,3.99680288865056e-15,21.2930429686241,0.999999978640665,NaN,0
M26004_20260321_cell#449,1,0,1,0,0.0115799747951684,0.0119750660929411,1.03411849375851,1,0,0,0.932016385984572,0
M26004_20260321_cell#450,1,0,0,0,0.0805900502965995,0.0793915570907927,0.985128521431667,0.999999999998236,0,0,1.00193234571236,0
